"CustomerID","CLV","MonthlyPremium","LifetimeClaims","Last5YearsClaims","CoverageType","SalesChannel","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberOfComplaints","NumberOfPolicies","PolicyType","VehicleClass","VehicleSize","State","Location","Gender","EducationLevel","EmploymentStatus","MaritalStatus"
"ZG88784",9822.917018,124,595.2,595.2,"Basic","Call Center",6,17,0,3,"Corporate Auto L2","Four-Door Car","Midsize","MD","Suburban","Male","College","Employed","Divorced"
"ZG90341",18312.545452,236,1132.8,930.719484614311,"Premium","Branch",20,74,0,4,"Personal Auto L2","Four-Door Car","Midsize","MD","Suburban","Male","Bachelor","Employed","Single"
"ZG94155",12468.611836,164,385.5208,385.5208,"Extended","Branch",26,12,0,9,"Personal Auto L3","Two-Door Car","Large","MD","Rural","Male","Bachelor","Unemployed","Married"
"ZG95780",16328.62546,228,1641.6,1423.40816943509,"Basic","Agent",2,88,0,6,"Personal Auto L2","SUV","Small","DE","Suburban","Male","College","Disabled","Single"
"ZH17561",10195.052496,272,1531.419258,1531.419258,"Extended","Branch",0,25,0,1,"Corporate Auto L2","SUV","Midsize","NJ","Suburban","Female","Bachelor","Medical Leave","Divorced"
"ZH18791",10057.67893,134,161.507526,80.753763,"Basic","Branch",21,85,0,8,"Personal Auto L3","Four-Door Car","Midsize","MD","Rural","Male","Bachelor","Unemployed","Married"
"ZH19885",5029.18392,130,312.249828,312.249828,"Basic","Agent",15,58,0,1,"Personal Auto L3","Four-Door Car","Midsize","NJ","Rural","Female","High School or Below","Employed","Single"
"ZH28312",11120.556324,148,131.90601,131.90601,"Basic","Branch",29,52,0,8,"Corporate Auto L2","Four-Door Car","Midsize","PA","Rural","Female","Bachelor","Unemployed","Married"
"ZH28728",12570.038358,344,1651.2,1651.2,"Premium","Call Center",5,33,0,1,"Personal Auto L3","SUV","Midsize","MD","Suburban","Male","Bachelor","Unemployed","Married"
"ZH30674",16816.616748,210,761.120532,761.120532,"Premium","Agent",18,48,0,9,"Personal Auto L3","Four-Door Car","Midsize","MD","Urban","Male","Bachelor","Employed","Married"
"ZH35315",9801.090224,132,691.902644,691.902644,"Basic","Branch",19,33,0,4,"Personal Auto L2","Four-Door Car","Large","PA","Suburban","Male","College","Disabled","Married"
"ZH42145",5165.724626,130,646.970478,646.970478,"Basic","Web",0,45,0,1,"Corporate Auto L3","Four-Door Car","Small","NJ","Suburban","Female","High School or Below","Employed","Married"
"ZH43085",4645.145124,126,907.2,692.544256148627,"Basic","Agent",8,87,0,1,"Corporate Auto L3","Four-Door Car","Midsize","NJ","Suburban","Male","High School or Below","Unemployed","Single"
"ZH55575",10435.026574,132,523.86109,523.86109,"Basic","Web",6,4,0,7,"Corporate Auto L3","Two-Door Car","Midsize","PA","Urban","Female","Bachelor","Employed","Divorced"
"ZH89968",27541.95236,232,1113.6,1113.6,"Premium","Agent",23,21,0,2,"Personal Auto L2","Four-Door Car","Midsize","NJ","Suburban","Female","High School or Below","Employed","Single"
"ZH92587",16253.532794,214,1027.2,804.394644306548,"Basic","Agent",22,73,0,3,"Personal Auto L3","SUV","Midsize","MD","Suburban","Female","College","Disabled","Married"
"ZH93283",12011.69475,172,825.6,825.6,"Extended","Agent",21,35,0,3,"Personal Auto L1","Four-Door Car","Midsize","DE","Suburban","Male","College","Retired","Single"
"ZH98656",17187.733066,210,1008,1008,"Basic","Call Center",14,4,0,4,"Personal Auto L3","SUV","Large","VA","Suburban","Female","Master","Employed","Married"
"ZI34278",8984.46696,122,585.6,369.512630329736,"Basic","Web",29,62,1,6,"Personal Auto L1","Four-Door Car","Midsize","DE","Suburban","Female","Bachelor","Medical Leave","Single"
"ZI47098",83575.80686,238,1142.4,922.559370556145,"Premium","Call Center",34,74,2,2,"Personal Auto L3","Four-Door Car","Midsize","PA","Suburban","Female","High School or Below","Employed","Divorced"
"ZI47663",25483.69508,212,838.731916,838.731916,"Basic","Branch",34,36,1,2,"Personal Auto L2","SUV","Midsize","DE","Urban","Female","Bachelor","Employed","Married"
"ZI48518",7783.167762,206,1116.563086,1116.563086,"Basic","Web",8,35,0,1,"Personal Auto L2","Sports Car","Midsize","VA","Suburban","Female","High School or Below","Unemployed","Married"
"ZI51939",11051.673246,138,662.4,662.4,"Basic","Branch",9,25,0,4,"Corporate Auto L2","Two-Door Car","Small","MD","Suburban","Male","College","Employed","Married"
"ZI60303",19634.053872,278,2001.6,2001.6,"Extended","Branch",9,22,0,6,"Personal Auto L2","Sports Car","Midsize","MD","Suburban","Male","High School or Below","Unemployed","Single"
"ZI63885",29427.04658,170,1754.06915,1754.06915,"Extended","Branch",4,18,0,2,"Personal Auto L2","Four-Door Car","Midsize","NJ","Suburban","Male","High School or Below","Unemployed","Single"
"ZI69514",9642.426024,128,239.175948,239.175948,"Basic","Agent",28,48,4,3,"Corporate Auto L3","Four-Door Car","Midsize","PA","Rural","Male","College","Employed","Married"
"ZI72165",9963.651448,126,604.8,378.949512098413,"Basic","Branch",22,75,0,3,"Corporate Auto L3","Four-Door Car","Midsize","DE","Suburban","Male","High School or Below","Employed","Married"
"ZI73222",31400.56872,422,2025.6,2025.6,"Extended","Web",31,52,0,5,"Personal Auto L3","Luxury SUV","Midsize","PA","Suburban","Male","High School or Below","Unemployed","Married"
"ZI85739",31720.07182,272,92.197926,92.197926,"Extended","Branch",10,41,0,2,"Personal Auto L1","SUV","Small","PA","Rural","Female","Master","Unemployed","Married"
"ZI86917",76641.64034,382,1833.6,1833.6,"Basic","Agent",19,0,0,2,"Special Auto L2","Luxury SUV","Midsize","VA","Suburban","Male","Bachelor","Employed","Married"
"ZI95657",21944.13556,274,1315.2,1315.2,"Extended","Agent",2,40,0,5,"Personal Auto L3","Sports Car","Midsize","PA","Suburban","Male","Doctor","Employed","Divorced"
"ZJ15114",10663.474568,134,835.563386,835.563386,"Basic","Branch",30,32,0,5,"Corporate Auto L3","Four-Door Car","Midsize","PA","Suburban","Male","High School or Below","Employed","Married"
"ZJ18419",11605.67094,156,1289.511306,1289.511306,"Extended","Branch",27,10,0,8,"Personal Auto L1","Four-Door Car","Small","NJ","Suburban","Female","College","Unemployed","Married"
"ZJ22033",5295.039482,138,600.112766,600.112766,"Basic","Agent",13,15,0,1,"Corporate Auto L1","Four-Door Car","Midsize","NJ","Urban","Male","College","Employed","Single"
"ZJ22132",6261.35686,156,443.902196,443.902196,"Extended","Agent",21,2,0,1,"Personal Auto L3","Four-Door Car","Large","MD","Urban","Female","High School or Below","Employed","Married"
"ZJ26179",16764.956784,142,1583.756084,1583.756084,"Basic","Call Center",16,38,0,2,"Personal Auto L3","Four-Door Car","Midsize","MD","Suburban","Male","Bachelor","Employed","Married"
"ZJ27465",28274.46086,238,1142.4,1142.4,"Basic","Agent",12,16,0,2,"Personal Auto L3","SUV","Midsize","PA","Suburban","Female","College","Employed","Divorced"
"ZJ29643",12530.686598,168,962.051572,962.051572,"Extended","Agent",18,25,1,4,"Personal Auto L3","Four-Door Car","Midsize","NJ","Suburban","Female","Doctor","Unemployed","Married"
"ZJ65064",9843.504592,140,672,672,"Basic","Call Center",28,29,0,8,"Personal Auto L1","Four-Door Car","Midsize","PA","Suburban","Female","College","Unemployed","Single"
"ZJ71004",4942.557436,124,217.784764,217.784764,"Basic","Web",1,53,0,1,"Personal Auto L3","Four-Door Car","Midsize","PA","Rural","Female","Bachelor","Employed","Married"
"ZJ73220",26185.17156,376,2707.2,2488.92661531459,"Basic","Call Center",35,82,0,7,"Special Auto L2","Luxury Car","Midsize","DE","Suburban","Female","College","Unemployed","Single"
"ZJ77881",18905.992822,234,1123.2,905.77123299393,"Premium","Agent",34,61,0,3,"Personal Auto L3","Four-Door Car","Midsize","MD","Suburban","Female","Bachelor","Employed","Married"
"ZJ86769",9372.939348,236,1132.8,919.577307336243,"Basic","Agent",31,83,0,1,"Personal Auto L3","SUV","Midsize","VA","Suburban","Male","College","Employed","Married"
"ZJ90079",11050.940008,138,662.4,662.4,"Basic","Agent",30,33,0,7,"Corporate Auto L2","Four-Door Car","Small","DE","Suburban","Female","College","Employed","Married"
"ZK11389",47189.3604,132,172.923164,172.923164,"Basic","Agent",25,3,0,2,"Corporate Auto L1","Four-Door Car","Midsize","MD","Rural","Male","Bachelor","Employed","Married"
"ZK21724",8033.08399,222,1598.4,1378.7601966869,"Basic","Call Center",4,85,0,1,"Personal Auto L1","SUV","Large","MD","Suburban","Female","High School or Below","Unemployed","Single"
"ZK25313",5744.102546,148,710.4,710.4,"Basic","Branch",31,21,0,1,"Personal Auto L2","Two-Door Car","Midsize","MD","Suburban","Male","High School or Below","Employed","Single"
"ZK38095",4738.878018,136,974.691212,974.691212,"Basic","Call Center",35,35,0,1,"Personal Auto L2","Four-Door Car","Small","PA","Suburban","Female","Bachelor","Unemployed","Single"
"ZK50586",5799.844946,148,477.03505,477.03505,"Basic","Agent",15,8,4,1,"Personal Auto L3","Two-Door Car","Midsize","MD","Urban","Female","College","Employed","Married"
"ZK52226",4998.823658,144,691.2,691.2,"Basic","Branch",15,47,0,1,"Corporate Auto L3","Two-Door Car","Large","PA","Suburban","Female","High School or Below","Unemployed","Single"
"ZK54897",28871.3473,238,219.813256,109.906628,"Premium","Agent",25,89,0,2,"Personal Auto L3","Two-Door Car","Midsize","DE","Rural","Male","Master","Employed","Married"
"ZK56389",4794.072196,130,1144.144212,928.800981712033,"Basic","Branch",16,93,0,1,"Special Auto L3","Four-Door Car","Midsize","DE","Suburban","Female","High School or Below","Retired","Divorced"
"ZK58906",33179.42474,280,130.044516,130.044516,"Premium","Call Center",34,56,0,2,"Personal Auto L3","SUV","Midsize","PA","Rural","Male","Bachelor","Employed","Married"
"ZK60855",9659.143962,122,371.796654,371.796654,"Basic","Agent",0,31,0,6,"Corporate Auto L2","Four-Door Car","Midsize","MD","Urban","Female","College","Employed","Married"
"ZK61113",12583.179918,188,1353.6,1147.47741844804,"Extended","Agent",2,61,0,6,"Personal Auto L2","Two-Door Car","Midsize","MD","Suburban","Male","High School or Below","Unemployed","Single"
"ZK67670",63516.70782,198,815.277834,815.277834,"Extended","Agent",23,57,0,2,"Corporate Auto L2","Four-Door Car","Midsize","PA","Urban","Female","Master","Employed","Married"
"ZK71157",10716.326788,138,589.183352,373.985768480622,"Basic","Call Center",13,84,0,6,"Corporate Auto L1","Four-Door Car","Midsize","PA","Urban","Female","Bachelor","Employed","Single"
"ZK83518",8772.555116,134,643.2,643.2,"Basic","Agent",28,22,0,5,"Personal Auto L3","Four-Door Car","Midsize","PA","Suburban","Male","College","Retired","Single"
"ZK90062",28332.40688,236,1132.8,1132.8,"Basic","Agent",0,58,0,2,"Personal Auto L2","Sports Car","Midsize","DE","Suburban","Male","Bachelor","Employed","Divorced"
"ZL17677",42961.63562,136,767.781734,767.781734,"Basic","Agent",24,2,0,2,"Personal Auto L2","Two-Door Car","Large","NJ","Suburban","Female","Master","Medical Leave","Married"
"ZL18631",5079.981398,126,604.8,385.431287046532,"Basic","Call Center",32,94,0,1,"Personal Auto L2","Four-Door Car","Midsize","DE","Suburban","Female","College","Employed","Married"
"ZL23478",66903.587,184,475.893644,475.893644,"Extended","Agent",5,8,0,2,"Corporate Auto L3","Four-Door Car","Small","PA","Urban","Female","Bachelor","Employed","Married"
"ZL29593",4360.168132,128,921.6,700.004598534979,"Basic","Agent",14,96,0,1,"Personal Auto L2","Four-Door Car","Midsize","DE","Suburban","Female","College","Unemployed","Single"
"ZL30083",18097.966894,238,1142.4,1142.4,"Basic","Web",9,8,0,3,"Personal Auto L1","Sports Car","Midsize","MD","Suburban","Male","High School or Below","Unemployed","Married"
"ZL37444",21944.13556,274,1315.2,1315.2,"Extended","Agent",2,40,0,5,"Personal Auto L3","Sports Car","Midsize","PA","Suburban","Male","Doctor","Employed","Divorced"
"ZL45417",6934.647952,192,1598.50233,1598.50233,"Extended","Agent",2,53,0,1,"Personal Auto L3","Two-Door Car","Small","PA","Suburban","Female","High School or Below","Unemployed","Single"
"ZL53118",4695.183604,138,1515.78228,1515.78228,"Basic","Branch",14,10,1,1,"Personal Auto L3","Four-Door Car","Midsize","DE","Suburban","Male","High School or Below","Unemployed","Single"
"ZL68596",17699.379438,146,274.390894,274.390894,"Basic","Branch",26,33,0,2,"Special Auto L1","Four-Door Car","Midsize","DE","Rural","Male","Master","Employed","Married"
"ZL73902",6530.312696,164,787.2,577.425012063886,"Extended","Agent",10,69,0,1,"Personal Auto L3","Four-Door Car","Midsize","VA","Suburban","Female","Bachelor","Employed","Divorced"
"ZL82075",10959.110162,136,652.8,652.8,"Basic","Branch",31,30,1,3,"Corporate Auto L1","Four-Door Car","Small","VA","Suburban","Male","Master","Employed","Married"
"ZM24497",34038.3858,422,2025.6,1817.36233389084,"Extended","Web",17,69,0,9,"Personal Auto L3","Luxury SUV","Large","PA","Suburban","Male","High School or Below","Employed","Married"
"ZM28138",14454.240728,122,680.14996,458.740906602682,"Basic","Agent",1,99,0,2,"Personal Auto L3","Four-Door Car","Midsize","DE","Suburban","Female","Bachelor","Employed","Single"
"ZM31116",15898.56852,198,950.4,730.571800212,"Extended","Branch",28,93,0,6,"Personal Auto L2","Four-Door Car","Midsize","DE","Suburban","Male","Doctor","Employed","Married"
"ZM33786",74301.6589,216,232.514188,23.1070425643678,"Basic","Call Center",0,64,0,2,"Personal Auto L2","SUV","Midsize","DE","Rural","Female","High School or Below","Disabled","Married"
"ZM40672",13486.253582,122,585.6,353.642074615786,"Basic","Agent",2,76,0,2,"Corporate Auto L3","Two-Door Car","Small","MD","Suburban","Female","Master","Unemployed","Single"
"ZM42260",16011.929338,202,1131.017144,1131.017144,"Basic","Agent",26,42,0,5,"Personal Auto L2","SUV","Midsize","DE","Suburban","Male","College","Employed","Married"
"ZM45168",4796.708394,130,847.647094,618.599797279867,"Basic","Branch",20,72,0,1,"Personal Auto L2","Four-Door Car","Midsize","MD","Suburban","Male","College","Disabled","Single"
"ZM52280",23945.56462,372,2883.687674,2665.32007242181,"Basic","Web",0,67,2,5,"Personal Auto L2","Luxury SUV","Large","DE","Suburban","Male","Bachelor","Unemployed","Single"
"ZM70632",10997.506242,276,1107.399192,891.012349314869,"Extended","Branch",18,92,0,1,"Personal Auto L3","SUV","Midsize","PA","Urban","Female","Bachelor","Employed","Married"
"ZM75468",21491.95896,182,873.6,873.6,"Extended","Agent",8,56,0,2,"Personal Auto L1","Four-Door Car","Small","VA","Suburban","Male","College","Employed","Divorced"
"ZM84839",16292.543204,136,316.083098,88.8289949287791,"Basic","Web",21,83,2,2,"Personal Auto L1","Two-Door Car","Midsize","PA","Rural","Female","College","Employed","Married"
"ZM86949",41270.1692,128,668.817434,445.557202077891,"Basic","Branch",0,86,0,2,"Personal Auto L3","Two-Door Car","Midsize","MD","Suburban","Female","High School or Below","Employed","Single"
"ZM92052",5226.046264,134,135.719762,135.719762,"Basic","Agent",20,37,0,1,"Personal Auto L2","Two-Door Car","Small","MD","Rural","Male","Bachelor","Employed","Single"
"ZN18884",12924.44398,130,624,624,"Basic","Call Center",17,41,0,2,"Corporate Auto L2","Four-Door Car","Midsize","PA","Suburban","Male","Bachelor","Unemployed","Single"
"ZN24083",11064.924684,142,984.176662,984.176662,"Basic","Web",14,59,1,3,"Corporate Auto L2","Four-Door Car","Small","MD","Suburban","Male","Doctor","Employed","Divorced"
"ZN27753",11589.131594,146,700.8,700.8,"Basic","Web",18,5,0,4,"Personal Auto L2","Four-Door Car","Midsize","MD","Suburban","Male","Bachelor","Employed","Married"
"ZN27809",16167.083906,232,1640.037534,1640.037534,"Basic","Web",7,23,0,8,"Personal Auto L3","SUV","Midsize","MD","Suburban","Female","College","Unemployed","Single"
"ZN33412",17268.711916,158,758.4,545.096039104185,"Extended","Branch",3,84,0,2,"Personal Auto L3","Four-Door Car","Midsize","DE","Suburban","Female","College","Disabled","Single"
"ZN34245",4616.94411,136,979.2,979.2,"Basic","Web",9,34,0,1,"Corporate Auto L3","Four-Door Car","Midsize","DE","Suburban","Male","College","Unemployed","Single"
"ZN36983",18013.196804,172,825.6,609.530169972511,"Extended","Web",19,99,1,2,"Personal Auto L3","Four-Door Car","Midsize","PA","Suburban","Male","College","Unemployed","Married"
"ZN45349",9630.041558,132,1423.6052,1423.6052,"Basic","Branch",29,58,0,8,"Personal Auto L3","Two-Door Car","Small","MD","Suburban","Male","College","Unemployed","Single"
"ZN47335",20715.02844,262,613.967192,409.796676852399,"Extended","Web",4,67,0,9,"Corporate Auto L3","SUV","Small","PA","Rural","Male","College","Employed","Divorced"
"ZN59196",8355.753558,218,1046.4,830.055180659862,"Premium","Call Center",27,88,0,1,"Personal Auto L1","Four-Door Car","Small","MD","Suburban","Female","Bachelor","Medical Leave","Married"
"ZN65873",7463.009168,192,921.6,921.6,"Extended","Agent",31,34,0,1,"Corporate Auto L3","Four-Door Car","Large","PA","Suburban","Female","High School or Below","Unemployed","Married"
"ZN71189",8028.906226,198,950.4,950.4,"Extended","Agent",9,17,0,1,"Personal Auto L3","Four-Door Car","Midsize","MD","Suburban","Female","Doctor","Employed","Married"
"ZN86559",10502.304562,144,691.2,463.380683182997,"Basic","Web",21,65,0,3,"Personal Auto L3","Four-Door Car","Midsize","PA","Suburban","Female","Bachelor","Unemployed","Married"
"ZN96843",4829.541444,134,964.8,964.8,"Basic","Branch",3,54,0,1,"Personal Auto L1","Two-Door Car","Large","DE","Suburban","Male","Bachelor","Unemployed","Single"
"ZN98560",15793.412892,222,380.241428,380.241428,"Basic","Branch",22,21,0,8,"Corporate Auto L1","SUV","Midsize","PA","Rural","Male","College","Unemployed","Married"
"ZO14864",6834.409906,172,575.0852,338.481047439416,"Extended","Agent",12,71,0,1,"Personal Auto L3","Two-Door Car","Midsize","NJ","Urban","Female","Master","Employed","Divorced"
"ZO16199",10708.73107,138,662.4,662.4,"Basic","Web",13,28,0,9,"Personal Auto L2","Four-Door Car","Small","PA","Suburban","Female","High School or Below","Disabled","Married"
