"Brand","RichFullTaste","GoodTaste","NoAftertaste","Refreshing","Light","Prestigious","Masculine","BrewingTradition","ForYoungAdults","GivesBuzz","DrinkOut","DrinkAtBar","DrinkWithFriends","HomeAfterWork","ToServeGuests","LowerPrice","GoodValue"
"Miller High Life",4,3,2,2,2,2,3,1,3,4,4,3,5,3,3,1,2
"Miller High Life",4,4,3,2,2,3,2,3,3,3,3,4,3,2,3,2,2
"Miller High Life",3,4,2,4,2,2,2,4,3,4,4,3,4,4,3,3,1
"Miller High Life",4,3,1,3,2,3,2,3,3,4,4,3,4,4,4,2,2
"Miller High Life",4,3,3,4,2,2,3,3,3,3,3,3,5,4,4,1,2
"Miller High Life",4,3,3,3,1,3,1,3,3,5,4,4,4,5,4,1,1
"Miller High Life",2,4,3,3,3,2,2,2,3,3,4,2,4,4,3,1,2
"Miller High Life",4,4,3,4,2,2,3,3,3,3,3,4,3,5,3,1,2
"Miller High Life",4,4,3,2,2,4,2,3,3,3,4,4,4,3,3,1,1
"Miller High Life",4,2,3,2,2,3,2,2,3,3,2,3,3,3,4,2,2
"Miller High Life",4,3,3,2,2,4,2,4,3,3,4,4,3,4,2,1,2
"Miller High Life",4,4,3,3,1,4,3,3,3,3,4,3,2,4,4,1,1
"Miller High Life",4,4,3,2,1,2,2,3,3,3,4,2,4,3,4,1,2
"Miller High Life",4,3,4,3,3,2,2,1,3,4,3,4,4,3,3,2,2
"Miller High Life",3,5,3,3,1,3,2,3,4,3,3,4,3,4,2,2,2
"Miller High Life",3,4,3,3,2,4,2,3,4,3,4,3,2,3,4,3,2
"Miller High Life",3,3,3,3,2,2,3,2,3,3,2,3,4,5,5,2,2
"Miller High Life",3,4,3,2,2,2,2,3,3,3,3,3,5,5,4,1,2
"Miller High Life",3,4,2,3,2,3,2,3,4,3,3,4,4,2,5,2,3
"Miller High Life",4,4,3,3,2,3,2,3,4,2,3,2,3,4,5,1,2
"Miller High Life",3,5,2,3,3,4,2,3,2,3,3,3,5,3,4,1,2
"Miller High Life",4,4,3,4,3,3,2,3,3,3,3,4,3,4,4,1,2
"Miller High Life",3,5,3,2,3,4,3,2,3,3,3,4,3,3,3,2,3
"Miller High Life",4,3,4,3,2,3,2,4,3,3,2,3,4,4,3,1,2
"Miller High Life",3,4,1,3,2,4,1,3,4,2,3,3,4,4,5,2,2
"Miller High Life",4,4,3,3,2,3,2,3,2,2,4,3,3,3,3,1,2
"Miller High Life",4,4,4,3,2,4,3,3,2,3,3,4,3,3,3,1,2
"Miller High Life",4,4,4,3,1,2,3,4,3,4,3,3,4,4,4,1,3
"Miller High Life",3,5,3,4,2,3,2,3,2,2,4,3,2,3,4,1,1
"Miller High Life",4,4,2,2,2,3,1,3,3,3,4,4,4,5,5,1,2
"Miller High Life",3,3,4,3,2,2,2,3,2,3,4,4,3,3,4,1,2
"Miller High Life",4,3,2,4,2,3,3,2,3,3,4,3,4,4,3,2,1
"Miller High Life",4,3,3,3,3,3,4,3,3,4,3,3,4,3,4,3,3
"Miller High Life",3,3,3,5,2,3,2,3,3,3,3,4,4,3,4,1,2
"Miller High Life",3,4,3,4,2,4,3,3,3,3,3,4,4,3,3,1,1
"Miller High Life",4,4,3,3,2,4,3,3,3,4,4,4,4,5,3,2,2
"Miller High Life",3,3,4,3,2,4,2,3,2,3,4,4,3,4,5,2,3
"Miller High Life",4,3,3,3,1,3,2,3,2,3,4,3,2,3,4,2,3
"Miller High Life",5,5,3,2,2,4,4,3,2,3,3,4,2,4,4,2,2
"Miller High Life",4,4,3,3,2,4,3,2,2,3,3,2,3,4,3,1,3
"Miller High Life",2,3,3,2,1,3,3,3,3,3,3,3,2,4,3,1,2
"Miller High Life",3,4,3,3,2,3,2,3,2,4,4,4,4,4,3,1,2
"Miller High Life",4,3,3,3,4,4,2,2,4,4,3,3,3,4,4,1,2
"Miller High Life",4,3,3,4,3,3,4,2,3,2,3,4,3,4,4,1,2
"Miller High Life",4,4,3,3,1,4,3,3,3,3,3,4,4,4,3,2,3
"Miller High Life",3,4,3,4,2,2,3,3,3,3,4,3,4,3,3,2,2
"Miller High Life",4,5,2,4,2,3,4,1,2,3,4,3,4,3,5,2,2
"Miller High Life",3,5,3,2,3,3,2,2,4,1,4,4,3,5,4,1,2
"Miller High Life",3,3,3,3,1,3,3,3,3,3,3,4,5,4,4,1,3
"Miller High Life",3,3,3,3,2,3,3,4,4,3,3,4,3,3,3,1,2
"Miller High Life",4,4,4,3,3,1,2,3,3,2,3,3,4,4,3,1,1
"Miller High Life",4,4,2,3,3,3,3,5,2,2,3,3,4,3,2,1,3
"Miller High Life",4,3,3,4,2,3,3,2,3,3,3,3,4,3,3,1,2
"Miller High Life",3,4,2,3,2,3,2,4,3,3,3,4,4,2,3,1,3
"Miller High Life",3,3,3,3,1,4,2,3,5,4,3,4,3,3,3,1,2
"Miller High Life",3,4,3,2,3,4,3,4,3,3,3,4,3,3,3,3,1
"Miller High Life",4,4,4,2,1,3,2,4,4,3,3,3,4,4,4,2,1
"Miller High Life",3,4,3,4,1,2,2,2,3,3,4,3,3,3,4,1,1
"Miller High Life",4,3,3,4,3,2,2,3,3,2,4,3,4,3,4,1,3
"Miller High Life",3,4,2,4,2,3,3,4,3,3,3,3,3,3,5,1,3
"Miller High Life",4,3,3,4,2,2,3,3,3,3,3,5,3,5,3,1,1
"Miller High Life",4,3,2,3,2,4,2,2,3,3,4,4,4,3,4,2,3
"Miller High Life",4,4,3,3,1,3,3,3,4,3,2,3,4,4,3,1,3
"Miller High Life",3,3,2,4,1,3,2,2,2,3,3,4,4,3,4,2,2
"Miller High Life",4,5,3,3,2,2,2,4,3,4,2,4,3,3,3,1,3
"Miller High Life",4,3,3,1,3,3,1,3,3,3,3,3,4,3,4,2,2
"Miller High Life",3,4,3,3,3,1,1,3,3,4,3,3,4,4,3,1,2
"Miller High Life",3,4,2,4,2,3,3,2,3,5,2,3,4,4,4,2,2
"Miller High Life",4,3,3,3,2,5,1,4,4,4,3,4,5,4,3,2,2
"Miller High Life",4,3,3,3,1,3,2,2,3,2,2,2,4,4,4,2,2
"Miller High Life",3,3,2,3,1,3,2,4,2,3,3,4,3,4,4,1,3
"Miller High Life",3,4,3,3,2,2,2,3,3,3,3,3,4,3,3,2,2
"Miller High Life",4,4,3,3,2,3,2,3,4,4,3,4,4,5,3,2,3
"Miller High Life",3,3,2,4,1,3,2,2,3,3,4,2,3,4,4,2,2
"Miller High Life",4,4,2,2,2,3,2,3,3,4,4,3,4,3,2,1,2
"Miller High Life",3,4,2,1,3,2,3,2,3,2,3,3,3,3,4,1,2
"Miller High Life",4,5,3,4,2,4,4,2,3,3,4,3,4,3,3,1,3
"Miller High Life",3,3,3,3,2,4,2,2,4,2,3,3,4,3,5,1,2
"Miller High Life",4,4,3,2,2,3,1,3,3,3,3,4,2,3,4,2,2
"Miller High Life",4,3,3,3,3,3,2,3,2,3,3,3,2,4,4,1,1
"Miller High Life",3,4,3,3,2,2,2,3,3,4,4,4,3,3,3,2,1
"Miller High Life",4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,2,1
"Miller High Life",3,5,2,2,3,3,3,3,3,3,3,5,3,3,3,3,2
"Miller High Life",3,3,3,3,2,3,3,2,3,3,2,3,3,4,4,1,3
"Miller High Life",5,3,4,3,1,3,2,3,4,3,4,4,3,3,3,1,2
"Miller High Life",3,3,4,2,2,2,3,3,4,4,4,3,4,4,4,1,1
"Miller High Life",4,4,2,3,3,4,2,3,4,3,4,4,2,3,3,1,3
"Miller High Life",3,4,4,3,2,3,2,3,2,4,3,3,3,4,4,2,1
"Miller High Life",4,4,4,3,1,3,3,3,4,2,2,3,4,3,4,1,3
"Miller High Life",3,3,4,3,2,2,3,2,2,2,3,3,4,4,5,2,1
"Miller High Life",2,3,2,2,3,3,1,3,2,3,3,5,4,4,3,2,1
"Miller High Life",3,3,3,3,2,3,3,3,3,3,4,3,3,4,2,1,3
"Miller High Life",4,4,3,4,2,3,2,3,3,2,3,3,4,3,3,1,2
"Miller High Life",4,3,3,4,3,2,2,3,3,3,3,3,4,3,4,1,1
"Miller High Life",4,4,3,3,2,4,3,4,2,3,3,4,3,4,4,2,1
"Miller High Life",3,3,2,3,2,3,3,2,4,3,3,3,5,4,4,2,2
"Miller High Life",3,4,3,2,1,3,2,2,3,2,4,3,3,3,2,1,2
"Miller High Life",3,3,3,3,2,3,2,3,4,3,2,4,3,3,4,2,2
"Miller High Life",4,3,3,2,2,3,2,4,4,4,4,3,2,3,3,2,3
"Miller High Life",3,4,3,2,2,3,1,3,3,3,3,4,4,3,4,1,2
"Miller High Life",5,3,3,2,3,3,3,3,2,3,3,2,2,4,4,2,2
"Miller High Life",3,3,3,4,2,2,2,3,2,3,3,4,4,4,3,2,3
"Miller High Life",3,4,4,4,2,3,3,3,3,3,3,5,3,2,4,3,2
"Miller High Life",4,4,3,3,3,3,3,2,2,4,3,3,4,5,3,2,2
"Miller High Life",3,3,2,3,1,4,2,4,3,4,4,4,3,4,3,2,1
"Miller High Life",3,4,3,3,1,3,3,3,3,1,4,4,3,3,5,1,2
"Miller High Life",3,4,3,2,2,3,3,3,5,3,3,3,3,4,4,2,2
"Miller High Life",4,4,3,4,1,4,3,3,3,3,4,2,3,5,3,1,3
"Miller High Life",3,3,2,2,2,3,3,3,3,4,2,3,4,3,4,2,2
"Miller High Life",4,4,3,2,1,4,3,2,4,4,3,3,4,4,3,3,1
"Miller High Life",3,4,3,3,2,3,3,3,3,2,3,4,3,3,4,1,3
"Miller High Life",3,4,2,4,2,4,2,3,4,4,3,3,3,3,3,1,2
"Miller High Life",3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,1,2
"Miller High Life",3,3,3,4,3,3,3,3,2,3,3,3,4,3,4,1,1
"Miller High Life",5,3,3,3,3,2,3,4,3,3,4,3,3,3,3,2,3
"Miller High Life",3,4,3,3,2,4,4,3,2,2,3,5,3,4,3,1,3
"Miller High Life",4,4,3,3,2,3,2,3,3,3,4,3,3,3,3,1,2
"Miller High Life",3,4,2,3,2,2,2,2,3,3,3,3,3,3,3,2,1
"Miller High Life",3,4,2,3,1,3,1,2,3,4,3,4,2,4,4,3,2
"Miller High Life",2,4,3,3,1,3,2,3,4,3,4,4,4,3,4,2,1
"Miller High Life",3,4,4,4,1,3,3,3,3,3,3,4,3,3,4,2,2
"Miller High Life",2,3,3,4,3,2,3,3,3,4,4,4,3,3,3,2,1
"Miller High Life",4,4,2,3,2,3,2,2,3,3,3,5,4,3,4,2,1
"Miller High Life",3,2,3,2,2,3,3,2,3,3,2,3,4,3,4,3,3
"Miller High Life",4,3,3,3,1,3,3,2,3,4,3,4,4,5,3,1,3
"Miller High Life",3,4,5,4,2,3,2,2,3,2,3,4,2,3,4,1,2
"Miller High Life",4,4,2,3,2,3,2,4,3,3,4,3,4,3,4,2,2
"Miller High Life",4,4,3,3,1,3,2,3,2,3,4,3,4,4,5,1,3
"Miller High Life",3,4,3,3,2,3,1,4,4,3,4,4,3,2,3,1,1
"Miller High Life",4,4,3,2,1,4,2,3,4,3,2,3,4,3,4,2,2
"Miller High Life",3,4,3,3,3,2,4,2,3,3,5,4,4,3,4,1,2
"Miller High Life",5,3,3,3,2,3,2,3,2,3,4,4,4,4,4,1,1
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,3,2,3,3,4,3,3,2,3
"Pabst Blue Ribbon",2,2,3,3,2,3,2,3,3,3,3,3,4,3,3,2,2
"Pabst Blue Ribbon",3,2,3,3,2,3,2,3,2,3,3,3,3,3,4,2,3
"Pabst Blue Ribbon",3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,2,3
"Pabst Blue Ribbon",4,3,3,3,1,2,3,3,3,3,3,2,3,3,3,2,2
"Pabst Blue Ribbon",3,2,3,3,2,3,2,2,2,2,2,2,3,3,3,1,3
"Pabst Blue Ribbon",3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,2,2,2,2,3,2,3,3,2,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",2,3,3,3,2,2,2,2,2,3,2,3,2,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,1,2
"Pabst Blue Ribbon",3,4,3,3,3,3,2,2,2,3,2,3,3,3,3,2,3
"Pabst Blue Ribbon",3,3,2,3,2,2,3,2,3,3,2,3,2,3,2,1,3
"Pabst Blue Ribbon",3,3,3,3,2,4,1,3,2,2,3,3,3,3,4,1,3
"Pabst Blue Ribbon",3,3,2,2,2,2,3,3,2,2,2,3,3,3,4,2,3
"Pabst Blue Ribbon",4,3,3,3,2,2,2,3,3,3,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,3,2,3,2,3,2,2,2,3,3,3,3,2,4,1,3
"Pabst Blue Ribbon",3,3,2,4,2,2,3,2,2,2,3,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,3,3,3,2,3,3,3,2,2
"Pabst Blue Ribbon",3,4,3,3,2,3,2,3,3,3,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,2,2,2,3,4,2,3,2,2
"Pabst Blue Ribbon",4,4,3,4,3,3,2,3,2,2,2,2,3,4,3,1,2
"Pabst Blue Ribbon",3,3,2,3,2,2,3,2,2,2,2,3,2,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,2,2,3,2,3,2,3,2,2
"Pabst Blue Ribbon",2,4,3,3,2,2,2,2,3,3,3,3,2,2,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,2,3,3,2,2,2,3,4,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,2,2,2,2,3,2,3,4,2,3,2,3
"Pabst Blue Ribbon",3,2,4,3,3,3,3,2,2,3,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,4,1,3,2,2,2,3,2,3,2,2,3,3,3,2,2
"Pabst Blue Ribbon",3,4,3,3,2,3,2,3,3,3,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,3,2,3,2,2,3,3,3,2,3,2,3,3,3,3,2
"Pabst Blue Ribbon",3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,1,2
"Pabst Blue Ribbon",3,3,3,2,2,3,2,3,2,3,2,3,3,3,3,2,3
"Pabst Blue Ribbon",3,4,3,3,3,3,2,3,2,3,2,3,2,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,2,2,3,2,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,3,2,3,3,2,3,2,2,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,3,3,2,2,3,2,4,1,2
"Pabst Blue Ribbon",3,3,2,4,2,3,3,2,2,3,2,3,3,3,2,2,3
"Pabst Blue Ribbon",3,3,3,3,2,2,3,3,2,3,2,3,3,3,3,1,3
"Pabst Blue Ribbon",3,4,2,3,2,2,2,3,2,3,2,3,3,3,4,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,2,3,2,3,2,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,3,2,3,2,3,3,4,3,4,1,3
"Pabst Blue Ribbon",3,3,2,4,3,3,3,3,3,2,2,3,3,3,3,1,2
"Pabst Blue Ribbon",3,3,2,3,2,2,2,4,2,2,3,2,4,3,2,2,3
"Pabst Blue Ribbon",4,3,3,3,2,3,2,3,3,3,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,4,2,4,3,3,2,2,2,2,2,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,2,2,3,3,3,3,3,1,2
"Pabst Blue Ribbon",3,3,3,4,2,3,2,3,2,3,3,2,3,3,3,2,2
"Pabst Blue Ribbon",3,4,3,3,2,3,3,2,2,2,3,3,3,2,3,2,2
"Pabst Blue Ribbon",3,3,3,4,2,2,3,3,3,2,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,2,4,3,3,2,2,2,2,3,2,3,4,3,2,2
"Pabst Blue Ribbon",3,3,3,4,2,2,2,2,2,3,3,3,3,2,3,2,3
"Pabst Blue Ribbon",3,4,3,3,2,2,3,2,2,3,2,3,3,3,3,1,2
"Pabst Blue Ribbon",3,3,2,3,2,3,2,3,2,3,2,3,3,3,3,1,3
"Pabst Blue Ribbon",4,3,2,3,2,2,3,3,2,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,3,3
"Pabst Blue Ribbon",3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,1,3
"Pabst Blue Ribbon",3,3,3,4,2,2,2,2,2,3,3,2,3,4,3,2,2
"Pabst Blue Ribbon",3,2,3,3,2,3,2,3,2,2,3,2,2,3,3,1,3
"Pabst Blue Ribbon",3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,2,3,3,2,2,2,3,3,3,2,3,3,1,3
"Pabst Blue Ribbon",4,4,3,3,2,2,2,2,2,2,3,3,3,2,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,2,3,2,3,3,2,2,2,3,2,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,1,3
"Pabst Blue Ribbon",3,3,3,4,2,2,3,3,2,2,3,3,4,3,3,2,3
"Pabst Blue Ribbon",3,4,3,3,2,3,2,2,3,2,3,3,4,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,3,3,2,4,3,3,2,1,3
"Pabst Blue Ribbon",3,3,2,3,2,3,2,2,3,2,3,3,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,3,3,2,3,2,2,2,3,4,3,4,2,2
"Pabst Blue Ribbon",3,3,3,3,2,2,2,3,3,2,2,3,3,3,3,2,2
"Pabst Blue Ribbon",3,4,3,3,2,3,2,2,3,2,2,1,4,3,3,2,3
"Pabst Blue Ribbon",4,3,3,3,3,2,2,3,3,3,3,2,2,3,3,2,3
"Pabst Blue Ribbon",3,4,3,3,2,2,2,3,2,2,3,3,3,3,3,2,3
"Pabst Blue Ribbon",4,3,3,4,3,2,2,3,2,3,2,3,3,3,2,1,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,2,3,3,2,3,3,3,1,2
"Pabst Blue Ribbon",3,4,3,3,2,3,2,3,2,2,3,3,3,3,3,2,3
"Pabst Blue Ribbon",3,4,3,4,3,3,2,3,3,2,3,3,3,3,3,1,3
"Pabst Blue Ribbon",3,3,3,3,2,3,3,2,2,2,3,3,3,4,3,2,2
"Pabst Blue Ribbon",3,4,2,3,2,2,3,2,2,3,2,3,3,3,3,2,2
"Pabst Blue Ribbon",3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,2,3
"Pabst Blue Ribbon",4,4,3,3,2,3,3,2,3,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",4,3,3,3,2,3,2,3,2,2,2,3,4,3,3,1,2
"Pabst Blue Ribbon",3,3,2,4,2,3,2,3,2,2,2,2,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",3,2,3,3,2,3,2,2,3,3,2,3,4,3,4,2,3
"Pabst Blue Ribbon",3,4,3,3,2,3,2,3,3,3,3,3,4,4,3,2,2
"Pabst Blue Ribbon",3,3,3,4,2,3,2,3,2,2,3,3,4,3,2,2,2
"Pabst Blue Ribbon",3,4,3,3,2,3,2,2,2,2,3,2,3,4,3,2,2
"Pabst Blue Ribbon",4,4,3,3,2,3,2,3,2,3,2,3,3,3,3,1,3
"Pabst Blue Ribbon",3,4,3,4,2,3,2,3,2,2,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,2,3,3,2,3,3,3,3,2,3,3,4,2,3
"Pabst Blue Ribbon",3,3,3,4,2,2,2,2,2,3,2,3,3,3,3,1,2
"Pabst Blue Ribbon",4,3,3,3,2,3,1,2,2,3,3,3,3,3,3,2,3
"Pabst Blue Ribbon",3,3,2,3,2,3,3,3,2,3,2,3,3,3,3,2,2
"Pabst Blue Ribbon",4,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,2
"Pabst Blue Ribbon",4,3,4,2,3,3,3,2,3,3,3,3,3,3,3,1,2
"Pabst Blue Ribbon",4,3,2,3,3,3,3,3,3,3,3,3,4,3,4,2,3
"Pabst Blue Ribbon",3,3,2,3,2,3,2,2,2,2,2,3,4,3,3,2,3
"Pabst Blue Ribbon",3,4,3,3,2,3,2,3,2,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",4,3,2,3,2,1,2,2,2,2,3,3,2,3,3,2,3
"Pabst Blue Ribbon",4,3,3,3,2,2,3,2,2,2,2,3,3,3,3,2,3
"Pabst Blue Ribbon",4,3,3,4,1,2,3,3,3,3,2,3,4,2,3,1,3
"Pabst Blue Ribbon",3,4,3,3,2,3,2,2,2,2,2,3,3,3,3,2,3
"Pabst Blue Ribbon",2,3,3,3,2,3,2,3,2,2,3,3,3,4,3,1,2
"Pabst Blue Ribbon",4,4,3,3,2,3,3,3,2,3,2,3,3,3,3,2,3
"Pabst Blue Ribbon",4,4,4,3,2,3,2,2,2,3,3,3,3,3,3,2,3
"Pabst Blue Ribbon",3,3,2,3,2,2,2,3,3,3,3,2,3,2,4,2,3
"Pabst Blue Ribbon",4,3,3,3,2,3,3,3,1,2,3,3,4,3,3,2,2
"Pabst Blue Ribbon",2,4,3,3,2,3,3,3,2,2,3,3,3,3,4,2,3
"Pabst Blue Ribbon",3,3,2,3,2,3,2,3,2,3,3,2,3,2,4,3,3
"Pabst Blue Ribbon",3,3,3,3,2,2,2,3,3,3,2,3,2,3,3,2,2
"Pabst Blue Ribbon",3,3,2,5,2,3,3,2,2,3,3,3,4,3,3,1,2
"Pabst Blue Ribbon",3,3,3,3,2,2,2,2,2,2,3,3,4,3,3,2,3
"Pabst Blue Ribbon",4,3,3,3,2,2,2,3,2,3,2,4,4,3,4,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,1,2
"Pabst Blue Ribbon",4,3,3,4,2,2,3,3,2,3,3,3,3,3,3,2,3
"Pabst Blue Ribbon",3,4,3,3,2,3,2,3,2,2,2,2,3,3,4,2,3
"Pabst Blue Ribbon",3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,2
"Pabst Blue Ribbon",3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2
"Pabst Blue Ribbon",4,3,3,2,2,3,2,2,2,2,3,3,2,3,3,1,3
"Pabst Blue Ribbon",3,3,4,3,2,3,2,2,2,3,3,2,4,3,3,2,2
"Pabst Blue Ribbon",3,4,3,3,3,2,2,2,2,3,3,3,3,3,3,1,2
"Pabst Blue Ribbon",3,3,2,3,3,3,3,2,2,3,3,3,3,2,3,2,2
"Pabst Blue Ribbon",4,3,2,3,3,3,2,2,2,3,3,2,3,2,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,2,4
"Pabst Blue Ribbon",3,3,3,3,2,3,3,2,2,2,3,3,3,3,4,2,2
"Pabst Blue Ribbon",3,4,3,3,2,3,2,2,2,3,2,3,3,3,3,1,2
"Pabst Blue Ribbon",3,4,3,3,1,2,2,3,2,3,2,3,4,3,3,2,2
"Pabst Blue Ribbon",3,3,4,2,2,3,2,3,3,2,3,3,3,2,3,1,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,2,3,2,2,3,3,3,1,3
"Pabst Blue Ribbon",3,3,3,3,2,3,3,2,3,2,3,3,4,4,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,3,3,2,3,3,2,3,2,4,2,3
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,3,3,2,3,3,4,3,3,3
"Pabst Blue Ribbon",3,4,3,4,2,2,3,2,2,2,2,3,3,3,3,1,2
"Pabst Blue Ribbon",4,3,3,3,2,3,3,2,2,3,3,4,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,3,2,3,3,3,4,3,2,3
"Pabst Blue Ribbon",4,3,3,3,2,3,2,2,3,3,2,2,3,3,3,1,2
"Pabst Blue Ribbon",4,3,3,3,1,3,2,2,3,2,3,2,3,3,3,2,3
"Pabst Blue Ribbon",4,3,3,3,2,3,3,2,2,2,2,2,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,2,3,3,2,3,2,3,2,3,3,2,4,1,2
"Pabst Blue Ribbon",3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,1,3
"Pabst Blue Ribbon",4,3,2,4,2,3,2,3,1,2,2,2,3,3,2,1,2
"Pabst Blue Ribbon",3,3,3,2,2,2,3,2,2,3,3,3,3,3,4,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,3,4,2,2,3,2,3,2,3,3,3,2,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,3,2,2,3,2,3,3,3,2,3
"Pabst Blue Ribbon",2,3,3,3,2,3,2,3,2,2,3,3,4,4,3,2,2
"Pabst Blue Ribbon",3,3,3,4,2,2,2,2,2,2,2,2,3,3,3,3,2
"Pabst Blue Ribbon",3,3,2,3,3,3,3,3,2,3,3,2,3,3,3,2,3
"Pabst Blue Ribbon",4,3,3,3,3,2,1,3,3,3,3,3,3,3,3,2,2
"Pabst Blue Ribbon",3,3,4,3,2,2,3,3,2,3,4,2,3,3,4,2,3
"Pabst Blue Ribbon",3,4,2,4,2,3,3,2,3,3,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,4,3,4,2,3,2,2,2,3,2,2,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,4,2,3,2,3,2,2,3,2,3,2,3,2,3
"Pabst Blue Ribbon",3,4,3,3,2,2,2,2,3,3,3,2,3,3,3,2,2
"Pabst Blue Ribbon",4,3,3,3,2,1,2,3,2,2,3,3,4,3,3,2,2
"Pabst Blue Ribbon",3,3,3,4,2,2,2,2,2,3,3,3,4,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,2,3
"Pabst Blue Ribbon",3,3,3,3,2,2,2,2,3,3,3,2,2,4,3,1,3
"Pabst Blue Ribbon",3,4,3,3,3,3,3,2,3,2,2,3,2,3,3,2,2
"Pabst Blue Ribbon",3,3,3,3,2,3,2,2,2,2,2,3,2,3,3,1,2
"Pabst Blue Ribbon",2,3,2,4,3,3,2,3,3,2,3,2,3,3,4,2,2
"Pabst Blue Ribbon",3,3,3,2,2,2,2,2,2,2,2,3,4,3,3,2,3
"Pabst Blue Ribbon",3,2,3,3,2,2,2,3,2,2,3,3,2,3,4,2,2
"Pabst Blue Ribbon",3,3,2,4,2,3,2,2,2,3,2,3,3,3,3,1,3
"Pabst Blue Ribbon",3,4,2,3,2,3,3,3,3,3,2,2,4,3,3,1,3
"Pabst Blue Ribbon",3,3,4,4,2,2,2,2,3,3,3,2,3,3,4,2,2
"Pabst Blue Ribbon",3,4,3,2,3,3,2,3,2,2,2,3,3,2,4,2,2
